gene,mean_lesion,mean_internal_control,positive_fraction_lesion,positive_fraction_internal_control,log2fc_lesion_vs_internal_control,abs_log2fc,direction,positive_fraction_higher_group
MLF1,0.07770270270270277,0.11227336122733628,0.06869369369369376,0.0976290097629011,-0.5309789732676348,0.5309789732676348,internal_control,0.0976290097629011
GFM1,0.2229729729729725,0.1938633193863323,0.182432432432432,0.16736401673640197,0.20182898873634844,0.20182898873634844,lesion,0.182432432432432
LXN,0.011261261261261264,0.011854951185495118,0.009009009009009009,0.011854951185495118,-0.07412129759542876,0.07412129759542876,internal_control,0.011854951185495118
AC080013.4,0.0022522522522522522,0.000697350069735007,0.0022522522522522522,0.000697350069735007,1.6914120140850495,1.6914120140850495,lesion,0.0022522522522522522
AC080013.6,0.0022522522522522522,0.002789400278940028,0.0022522522522522522,0.002789400278940028,-0.3085864342978246,0.3085864342978246,internal_control,0.002789400278940028
RARRES1,0.055180180180180206,0.05160390516039054,0.043918918918918935,0.04672245467224547,0.09666991902613414,0.09666991902613414,lesion,0.043918918918918935
MFSD1,0.19481981981981952,0.14504881450488166,0.15540540540540526,0.12622036262203645,0.42560194930643297,0.42560194930643297,lesion,0.15540540540540526
AC080013.1,0.021396396396396396,0.02928870292887027,0.020270270270270268,0.025801952580195235,-0.4529764488140958,0.4529764488140958,internal_control,0.025801952580195235
AC080013.3,0.006756756756756756,0.00697350069735007,0.00563063063063063,0.006276150627615063,-0.045552145178011316,0.045552145178011316,internal_control,0.006276150627615063
AC080013.5,0.0,0.0,0.0,0.0,0.0,0.0,tie,0.0
IQCJ-SCHIP1,2.343468468468473,6.203626220362602,0.23310810810810717,0.6715481171548102,-1.4044663802532993,1.4044663802532993,internal_control,0.6715481171548102
IQCJ,0.0022522522522522522,0.003486750348675035,0.0022522522522522522,0.003486750348675035,-0.6305144257439861,0.6305144257439861,internal_control,0.003486750348675035
AC092943.2,0.007882882882882884,0.010460251046025104,0.006756756756756756,0.010460251046025104,-0.40812218610459533,0.40812218610459533,internal_control,0.010460251046025104
IQCJ-SCHIP1-AS1,0.0,0.001394700139470014,0.0,0.001394700139470014,-20.41152457969633,20.41152457969633,internal_control,0.001394700139470014
SCHIP1,0.03716216216216216,0.023012552301255217,0.03378378378378378,0.02231520223152021,0.691413418481755,0.691413418481755,lesion,0.03378378378378378
IL12A-AS1,0.02364864864864864,0.06415620641562063,0.018018018018018018,0.050209205020920515,-1.4398310524082898,1.4398310524082898,internal_control,0.050209205020920515
IL12A,0.0045045045045045045,0.000697350069735007,0.0045045045045045045,0.000697350069735007,2.691411693806857,2.691411693806857,lesion,0.0045045045045045045
LINC01100,0.0,0.0,0.0,0.0,0.0,0.0,tie,0.0
C3orf80,0.039414414414414414,0.021617852161785203,0.036036036036036036,0.021617852161785203,0.8665001187768459,0.8665001187768459,lesion,0.036036036036036036
IFT80,0.3220720720720711,0.25523012552301283,0.21396396396396322,0.20641562064156246,0.33558493967303005,0.33558493967303005,lesion,0.21396396396396322
SMC4,0.13963963963963966,0.039051603905160374,0.09459459459459471,0.03626220362622034,1.8382548040693312,1.8382548040693312,lesion,0.09459459459459471
TRIM59,0.03265765765765765,0.0404463040446304,0.024774774774774768,0.038354253835425366,-0.3085865491412757,0.3085865491412757,internal_control,0.038354253835425366
KPNA4,0.45382882882882697,0.3500697350069714,0.3108108108108091,0.27545327754532734,0.37450591598677313,0.37450591598677313,lesion,0.3108108108108091
ARL14,0.0,0.0,0.0,0.0,0.0,0.0,tie,0.0
AC069224.1,0.009009009009009009,0.007670850767085077,0.009009009009009009,0.007670850767085077,0.2319817957786825,0.2319817957786825,lesion,0.009009009009009009
PPM1L,1.056306306306308,1.5258019525801871,0.40090090090089825,0.5941422594142212,-0.530539467505111,0.530539467505111,internal_control,0.5941422594142212
B3GALNT1,0.13400900900900908,0.1129707112970713,0.11261261261261277,0.1052998605299862,0.24638120077025047,0.24638120077025047,lesion,0.11261261261261277
NMD3,0.5045045045045033,0.46861924686192147,0.29166666666666513,0.31589958158995624,0.10645094141166862,0.10645094141166862,lesion,0.29166666666666513
SPTSSB,0.025900900900900893,0.02859135285913526,0.024774774774774768,0.027196652719665246,-0.14257660096783642,0.14257660096783642,internal_control,0.027196652719665246
LINC02067,0.006756756756756756,0.0048814504881450485,0.006756756756756756,0.0048814504881450485,0.4690209389878472,0.4690209389878472,lesion,0.006756756756756756
AC112491.1,0.0,0.0,0.0,0.0,0.0,0.0,tie,0.0
OTOL1,0.0,0.0,0.0,0.0,0.0,0.0,tie,0.0
AC112770.1,0.0,0.00906555090655509,0.0,0.008368200836820083,-23.1119634225658,23.1119634225658,internal_control,0.008368200836820083
AC131211.1,0.0,0.0,0.0,0.0,0.0,0.0,tie,0.0
AC128685.1,0.0011261261261261261,0.003486750348675035,0.0011261261261261261,0.003486750348675035,-1.6305137851878146,1.6305137851878146,internal_control,0.003486750348675035
LINC01192,0.0033783783783783786,0.005578800557880056,0.0033783783783783786,0.005578800557880056,-0.7236238884924391,0.7236238884924391,internal_control,0.005578800557880056
AC079910.1,0.0011261261261261261,0.0,0.0011261261261261261,0.0,20.102938268748783,20.102938268748783,lesion,0.0011261261261261261
LINC01323,0.0,0.000697350069735007,0.0,0.000697350069735007,-19.41152561410756,19.41152561410756,internal_control,0.000697350069735007
LINC01324,0.0,0.001394700139470014,0.0,0.001394700139470014,-20.41152457969633,20.41152457969633,internal_control,0.001394700139470014
SI,0.0,0.0048814504881450485,0.0,0.0048814504881450485,-22.218878762888313,22.218878762888313,internal_control,0.0048814504881450485
LINC02023,0.0011261261261261261,0.014644351464435146,0.0011261261261261261,0.01394700139470014,-3.700902797829792,3.700902797829792,internal_control,0.01394700139470014
SLITRK3,0.05968468468468473,0.07391910739191077,0.05405405405405409,0.06903765690376575,-0.30858655299346766,0.30858655299346766,internal_control,0.06903765690376575
LINC01322,0.5146396396396391,0.67852161785216,0.16441441441441418,0.3423988842398855,-0.39883219669416275,0.39883219669416275,internal_control,0.3423988842398855
BCHE,0.14189189189189186,0.07670850767085081,0.10472972972972987,0.06834030683403074,0.8873336436871224,0.8873336436871224,lesion,0.10472972972972987
LINC01326,0.0,0.0,0.0,0.0,0.0,0.0,tie,0.0
AC069439.2,0.0,0.0020920502092050207,0.0,0.0020920502092050207,-20.996486735613576,20.996486735613576,internal_control,0.0020920502092050207
ZBBX,0.09121621621621624,0.19456066945606723,0.04842342342342345,0.12343096234309643,-1.092857858191696,1.092857858191696,internal_control,0.12343096234309643
LINC01327,0.0,0.0020920502092050207,0.0,0.0020920502092050207,-20.996486735613576,20.996486735613576,internal_control,0.0020920502092050207
SERPINI2,0.07094594594594598,0.0599721059972106,0.05518018018018022,0.050906555090655524,0.24242860742864727,0.24242860742864727,lesion,0.05518018018018022
WDR49,0.14414414414414417,0.11436541143654126,0.07657657657657665,0.08995815899581601,0.33386143512762606,0.33386143512762606,lesion,0.07657657657657665
PDCD10,0.2792792792792783,0.1861924686192472,0.21396396396396322,0.15690376569037684,0.5849138184684846,0.5849138184684846,lesion,0.21396396396396322
SERPINI1,1.2195945945945998,1.1373779637377914,0.5394144144144123,0.5543933054393241,0.10068990316274458,0.10068990316274458,lesion,0.5394144144144123
AC079822.1,0.02364864864864865,0.048814504881450484,0.018018018018018018,0.038354253835425366,-1.0455521203636564,1.0455521203636564,internal_control,0.038354253835425366
AC026353.1,0.0033783783783783786,0.00697350069735007,0.0033783783783783786,0.005578800557880056,-1.0455519316591926,1.0455519316591926,internal_control,0.005578800557880056
GOLIM4,0.6891891891891899,0.36889818688981724,0.39414414414414156,0.2733612273361224,0.9016773711129324,0.9016773711129324,lesion,0.39414414414414156
AC069243.1,0.01238738738738739,0.006276150627615063,0.01238738738738739,0.006276150627615063,0.9809199461422236,0.9809199461422236,lesion,0.01238738738738739
AC124893.1,0.0,0.0048814504881450485,0.0,0.0048814504881450485,-22.218878762888313,22.218878762888313,internal_control,0.0048814504881450485
LINC02082,0.033783783783783786,0.041841004184100396,0.022522522522522518,0.03765690376569036,-0.30858654942483893,0.30858654942483893,internal_control,0.03765690376569036
AC092954.1,0.0,0.001394700139470014,0.0,0.001394700139470014,-20.41152457969633,20.41152457969633,internal_control,0.001394700139470014
AC092954.2,0.0,0.0,0.0,0.0,0.0,0.0,tie,0.0
LINC01997,0.0033783783783783786,0.0020920502092050207,0.0033783783783783786,0.0020920502092050207,0.6914131797814032,0.6914131797814032,lesion,0.0033783783783783786
MECOM,0.006756756756756756,0.0794979079497908,0.006756756756756756,0.04672245467224547,-3.5565138757205212,3.5565138757205212,internal_control,0.04672245467224547
AC074033.1,0.0,0.000697350069735007,0.0,0.000697350069735007,-19.41152561410756,19.41152561410756,internal_control,0.000697350069735007
AC007849.1,0.0,0.0,0.0,0.0,0.0,0.0,tie,0.0
TERC,0.0011261261261261261,0.001394700139470014,0.0011261261261261261,0.001394700139470014,-0.3085863109475471,0.3085863109475471,internal_control,0.001394700139470014
ACTRT3,0.0022522522522522522,0.001394700139470014,0.0022522522522522522,0.001394700139470014,0.6914130484962813,0.6914130484962813,lesion,0.0022522522522522522
AC078802.1,0.0,0.001394700139470014,0.0,0.001394700139470014,-20.41152457969633,20.41152457969633,internal_control,0.001394700139470014
MYNN,0.07207207207207214,0.05230125523012552,0.06418918918918924,0.050209205020920515,0.462594744288984,0.462594744288984,lesion,0.06418918918918924
AC078795.1,0.0045045045045045045,0.0048814504881450485,0.0045045045045045045,0.0041841004184100415,-0.11594145497389555,0.11594145497389555,internal_control,0.0041841004184100415
LRRC34,0.047297297297297314,0.04532775453277545,0.043918918918918935,0.04323570432357043,0.061363050776728434,0.061363050776728434,lesion,0.043918918918918935
AC078795.3,0.0022522522522522522,0.0,0.0022522522522522522,0.0,21.10293762819261,21.10293762819261,lesion,0.0022522522522522522
AC078795.2,0.0033783783783783786,0.0020920502092050207,0.0033783783783783786,0.0020920502092050207,0.6914131797814032,0.6914131797814032,lesion,0.0033783783783783786
LRRIQ4,0.0033783783783783786,0.005578800557880056,0.0033783783783783786,0.005578800557880056,-0.7236238884924391,0.7236238884924391,internal_control,0.005578800557880056
LRRC31,0.0,0.002789400278940028,0.0,0.002789400278940028,-21.411524062490436,21.411524062490436,internal_control,0.002789400278940028
SAMD7,0.0,0.001394700139470014,0.0,0.001394700139470014,-20.41152457969633,20.41152457969633,internal_control,0.001394700139470014
AC008040.1,0.0033783783783783786,0.0020920502092050207,0.0033783783783783786,0.0020920502092050207,0.6914131797814032,0.6914131797814032,lesion,0.0033783783783783786
SEC62,0.7792792792792819,0.5697350069734964,0.4662162162162129,0.3800557880055745,0.4518494011619541,0.4518494011619541,lesion,0.4662162162162129
SEC62-AS1,0.010135135135135136,0.003486750348675035,0.010135135135135136,0.003486750348675035,1.5394100774877741,1.5394100774877741,lesion,0.010135135135135136
GPR160,0.011261261261261262,0.01743375174337517,0.010135135135135136,0.01603905160390516,-0.6305146071772344,0.6305146071772344,internal_control,0.01603905160390516
PHC3,0.6430180180180181,0.6680613668061336,0.38626126126125876,0.41143654114364864,-0.05512146793742588,0.05512146793742588,internal_control,0.41143654114364864
PRKCI,0.34909909909909814,0.47629009762900665,0.20720720720720653,0.3200836820083661,-0.4482039195604514,0.4482039195604514,internal_control,0.3200836820083661
AC073288.1,0.0011261261261261261,0.0020920502092050207,0.0011261261261261261,0.0020920502092050207,-0.8935484668647945,0.8935484668647945,internal_control,0.0020920502092050207
SKIL,0.27139639639639573,0.2866108786610876,0.1891891891891887,0.22175732217573266,-0.0786918048177389,0.0786918048177389,internal_control,0.22175732217573266
AC073288.2,0.0011261261261261261,0.000697350069735007,0.0011261261261261261,0.000697350069735007,0.6914126546412209,0.6914126546412209,lesion,0.0011261261261261261
CLDN11,0.11486486486486497,0.20990237099023742,0.07995495495495504,0.15690376569037684,-0.8697808867496469,0.8697808867496469,internal_control,0.15690376569037684
SLC7A14-AS1,0.12950450450450457,0.22663877266387766,0.07207207207207214,0.168758716875872,-0.8073924098451443,0.8073924098451443,internal_control,0.168758716875872
SLC7A14,0.19369369369369355,0.2552301255230129,0.12274774774774792,0.2015341701534174,-0.3980216394343429,0.3980216394343429,internal_control,0.2015341701534174
AC026316.3,0.0,0.0,0.0,0.0,0.0,0.0,tie,0.0
AC026316.5,0.013513513513513516,0.012552301255230125,0.010135135135135136,0.011854951185495118,0.10645093345537159,0.10645093345537159,lesion,0.010135135135135136
AC026316.2,0.0,0.0,0.0,0.0,0.0,0.0,tie,0.0
RPL22L1,0.07995495495495504,0.020223152022315193,0.07094594594594601,0.019525801952580187,1.9831795134339782,1.9831795134339782,lesion,0.07094594594594601
EIF5A2,0.054054054054054085,0.023012552301255217,0.04617117117117119,0.020223152022315193,1.2319817877127053,1.2319817877127053,lesion,0.04617117117117119
AC061708.1,0.024774774774774768,0.030683403068340283,0.024774774774774768,0.027196652719665246,-0.3085865464345257,0.3085865464345257,internal_control,0.027196652719665246
SLC2A2,0.0011261261261261261,0.0020920502092050207,0.0011261261261261261,0.0020920502092050207,-0.8935484668647945,0.8935484668647945,internal_control,0.0020920502092050207
TNIK,4.998873873873877,3.117852161785203,0.6880630630630667,0.7907949790795015,0.6810506049601405,0.6810506049601405,lesion,0.6880630630630667
AC092919.1,0.007882882882882882,0.005578800557880056,0.007882882882882882,0.005578800557880056,0.49876828882249913,0.49876828882249913,lesion,0.007882882882882882
PLD1,0.15878378378378372,0.16736401673640194,0.09234234234234245,0.13179916317991652,-0.07592580039212286,0.07592580039212286,internal_control,0.13179916317991652
TMEM212-AS1,0.0033783783783783786,0.00697350069735007,0.0033783783783783786,0.006276150627615063,-1.0455519316591926,1.0455519316591926,internal_control,0.006276150627615063
TMEM212,0.0011261261261261261,0.008368200836820083,0.0011261261261261261,0.007670850767085077,-2.893547949658777,2.893547949658777,internal_control,0.007670850767085077
TMEM212-IT1,0.0,0.0,0.0,0.0,0.0,0.0,tie,0.0
AC055714.1,0.0022522522522522522,0.0048814504881450485,0.0022522522522522522,0.0048814504881450485,-1.1159411346957033,1.1159411346957033,internal_control,0.0048814504881450485
FNDC3B,0.9740990990991014,0.5069735006973464,0.467342342342339,0.3291492329149209,0.9421582095916601,0.9421582095916601,lesion,0.467342342342339
GHSR,0.0,0.0,0.0,0.0,0.0,0.0,tie,0.0
TNFSF10,0.016891891891891893,0.017433751743375175,0.015765765765765768,0.014644351464435146,-0.04555214915984857,0.04555214915984857,internal_control,0.014644351464435146
LINC02068,0.0,0.0048814504881450485,0.0,0.003486750348675035,-22.218878762888313,22.218878762888313,internal_control,0.003486750348675035
NCEH1,0.29054054054053974,0.37238493723849164,0.20608108108108042,0.27126917712691745,-0.35805523282114543,0.35805523282114543,internal_control,0.27126917712691745
AC108667.2,0.0033783783783783786,0.0041841004184100415,0.0033783783783783786,0.0041841004184100415,-0.3085864754146058,0.3085864754146058,internal_control,0.0041841004184100415
ECT2,0.07432432432432438,0.02928870292887027,0.05518018018018022,0.02789400278940025,1.3434901090845703,1.3434901090845703,lesion,0.05518018018018022
SPATA16,0.0011261261261261261,0.0020920502092050207,0.0011261261261261261,0.0020920502092050207,-0.8935484668647945,0.8935484668647945,internal_control,0.0020920502092050207
AC068759.1,0.00563063063063063,0.0041841004184100415,0.0033783783783783786,0.0041841004184100415,0.42837894793654796,0.42837894793654796,lesion,0.0033783783783783786
NLGN1,5.900900900900896,6.5299860529985585,0.4808558558558524,0.7552301255230146,-0.14614468031183883,0.14614468031183883,internal_control,0.7552301255230146
NLGN1-AS1,0.007882882882882882,0.00697350069735007,0.007882882882882882,0.00697350069735007,0.1768402456557456,0.1768402456557456,lesion,0.007882882882882882
NAALADL2,2.332207207207215,1.4218967921896688,0.6069819819819825,0.6338912133891182,0.7138792201596987,0.7138792201596987,lesion,0.6069819819819825
NAALADL2-AS3,0.00563063063063063,0.001394700139470014,0.00563063063063063,0.001394700139470014,2.0133407590498043,2.0133407590498043,lesion,0.00563063063063063
NAALADL2-AS2,0.0011261261261261261,0.001394700139470014,0.0011261261261261261,0.001394700139470014,-0.3085863109475471,0.3085863109475471,internal_control,0.001394700139470014
AC008180.2,0.0,0.0,0.0,0.0,0.0,0.0,tie,0.0
NAALADL2-AS1,0.0,0.0,0.0,0.0,0.0,0.0,tie,0.0
AC104640.1,0.0,0.0,0.0,0.0,0.0,0.0,tie,0.0
LINC01208,0.03603603603603604,0.05857740585774059,0.023648648648648643,0.05230125523012554,-0.7009039650210398,0.7009039650210398,internal_control,0.05230125523012554
LINC01209,0.0022522522522522522,0.000697350069735007,0.0022522522522522522,0.000697350069735007,1.6914120140850495,1.6914120140850495,lesion,0.0022522522522522522
TBL1XR1,1.3367117117117173,1.3619246861924588,0.5720720720720712,0.6206415620641526,-0.026958571873089185,0.026958571873089185,internal_control,0.6206415620641526
TBL1XR1-AS1,0.0022522522522522522,0.0048814504881450485,0.0022522522522522522,0.0048814504881450485,-1.1159411346957033,1.1159411346957033,internal_control,0.0048814504881450485
